client,endpoint,time,hour,iteration,round
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4596,22,36,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4939,22,37,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.5832,22,38,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4919,22,39,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4834,22,40,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4983,22,41,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4872,22,42,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4687,22,43,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4823,22,44,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.5505,22,45,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4951,22,46,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.5810,22,47,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4834,22,48,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4588,22,49,1
httpx_async_c,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.4912,22,50,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7533,22,1,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6865,22,2,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7261,22,3,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8441,22,4,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6882,22,5,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7288,22,6,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6570,22,7,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7393,22,8,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7203,22,9,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7251,22,10,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7960,22,11,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8034,22,12,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7613,22,13,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7070,22,14,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7494,22,15,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7200,22,16,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7060,22,17,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6811,22,18,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7155,22,19,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6717,22,20,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7337,22,21,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7640,22,22,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6842,22,23,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7244,22,24,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7035,22,25,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7503,22,26,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6794,22,27,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7296,22,28,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7276,22,29,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7101,22,30,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7194,22,31,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7226,22,32,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7133,22,33,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6905,22,34,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7235,22,35,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7476,22,36,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6740,22,37,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7222,22,38,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7034,22,39,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8090,22,40,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7301,22,41,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6663,22,42,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7099,22,43,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6938,22,44,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7267,22,45,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7239,22,46,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6992,22,47,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7391,22,48,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.6965,22,49,1
httpx_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.7078,22,50,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,4.6294,23,1,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9749,23,2,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8279,23,3,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8501,23,4,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8374,23,5,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8632,23,6,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8417,23,7,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8912,23,8,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8402,23,9,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.0437,23,10,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8826,23,11,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8794,23,12,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8837,23,13,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.0699,23,14,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8497,23,15,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8380,23,16,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8367,23,17,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9689,23,18,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8767,23,19,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9792,23,20,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8902,23,21,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8648,23,22,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8660,23,23,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8454,23,24,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8404,23,25,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9173,23,26,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9536,23,27,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9995,23,28,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9274,23,29,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9350,23,30,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9310,23,31,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.0152,23,32,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9867,23,33,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9472,23,34,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9895,23,35,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.0501,23,36,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.0264,23,37,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9630,23,38,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8906,23,39,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8690,23,40,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8337,23,41,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8444,23,42,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8947,23,43,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8330,23,44,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8389,23,45,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8554,23,46,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8664,23,47,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8454,23,48,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8612,23,49,1
kr8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8754,23,50,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,4.5980,00,1,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8712,00,2,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8761,00,3,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8392,00,4,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8688,00,5,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9210,00,6,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8522,00,7,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8353,00,8,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8774,00,9,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9237,00,10,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8688,00,11,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8429,00,12,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8662,00,13,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8300,00,14,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8822,00,15,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8472,00,16,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8441,00,17,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9885,00,18,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8396,00,19,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9103,00,20,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8370,00,21,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8727,00,22,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8416,00,23,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9820,00,24,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8467,00,25,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8826,00,26,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8399,00,27,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8372,00,28,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8341,00,29,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9272,00,30,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8762,00,31,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.9198,00,32,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8385,00,33,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8874,00,34,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8339,00,35,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8507,00,36,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8614,00,37,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8763,00,38,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8783,00,39,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8634,00,40,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8331,00,41,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8820,00,42,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8382,00,43,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8823,00,44,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8869,00,45,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.0795,00,46,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8540,00,47,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8979,00,48,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8592,00,49,1
kr8s_sync,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,0.8830,00,50,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5533,00,1,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4496,00,2,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4619,00,3,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4559,00,4,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.3409,00,5,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4385,00,6,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5019,00,7,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4104,00,8,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5854,00,9,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4835,00,10,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4326,00,11,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.3874,00,12,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4834,00,13,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5535,00,14,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.3835,00,15,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4488,00,16,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5963,00,17,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4420,00,18,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4371,00,19,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5650,00,20,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.3406,00,21,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4404,00,22,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.3485,00,23,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4230,00,24,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4703,00,25,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5542,00,26,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4453,00,27,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4470,00,28,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5026,00,29,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5280,00,30,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4778,00,31,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5311,00,32,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.3782,00,33,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4863,00,34,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4346,00,35,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5973,00,36,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4648,00,37,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.3663,00,38,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.7698,00,39,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5912,00,40,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.5211,00,41,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.3702,00,42,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4089,00,43,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4463,00,44,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.3411,00,45,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.4271,00,46,1
k8s_async,https://E3832ACBD6BB94E3F4B9907A49FCC899.gr7.us-east-1.eks.amazonaws.com,1.6215,00,47,1
